autistic,prolific_pid,expression,unique_property,occlusion,set_a_dist_feature,set_a,set_b
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,eye,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,big stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,pentagon,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,two triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,eye,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,eye,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,squares,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,squares,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,two triangles,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (clinically diagnosed),6777eb7c66ceadfcff6ef732,eye,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),678f37dceafba1ef04919fec,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),678f37dceafba1ef04919fec,big pentagon,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),678f37dceafba1ef04919fec,2 square star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),678f37dceafba1ef04919fec,"2 pink circle, small star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),678f37dceafba1ef04919fec,2 triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),678f37dceafba1ef04919fec,green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),678f37dceafba1ef04919fec,"2 circles, blue triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),678f37dceafba1ef04919fec,2 big stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),678f37dceafba1ef04919fec,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),678f37dceafba1ef04919fec,green square,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),678f37dceafba1ef04919fec,"black squares, green pentagon",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),678f37dceafba1ef04919fec,"black pentagons, pink circle","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),678f37dceafba1ef04919fec,circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),678f37dceafba1ef04919fec,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),678f37dceafba1ef04919fec,"big pink stars, green triangle",star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),678f37dceafba1ef04919fec,small green stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),678f37dceafba1ef04919fec,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),678f37dceafba1ef04919fec,big triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),678f37dceafba1ef04919fec,small green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),678f37dceafba1ef04919fec,2 black triangle ,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),678f37dceafba1ef04919fec,circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),678f37dceafba1ef04919fec,black circles,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),678f37dceafba1ef04919fec,big blue triangles,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),678f37dceafba1ef04919fec,small blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 pentagon, triangle ",pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 large pentagon, square",big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 square, 1 large star",square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 large circle, 1 star",big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 triangle, square",triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 green triangle, 1 star","small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 large circle, triangle",circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 large star, pentagon","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 blue square, star",square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 large square, star","big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 small squares, pentagon",square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 small 5 sides, 1 circle","small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 black circle, square",circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 black star, circle ",black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),67a49fa86d8c85060223ee23,2 star and 1 triangle,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 small star, square ",small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 green star ,circle",star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 rectangle, 1 pentagon ",big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 pentagon, square",pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 black triangle, 1 blue star",black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 small circle, 1 5 side",circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 black circle, 1 triangle ",black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 triangle, circle",triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),67a49fa86d8c85060223ee23,"2 blue squares, triangle ",blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),67a8b006756e29c20f0a4f88,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),67a8b006756e29c20f0a4f88,two large pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),67a8b006756e29c20f0a4f88,two green squares,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),67a8b006756e29c20f0a4f88,large pink circles,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),67a8b006756e29c20f0a4f88,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),67a8b006756e29c20f0a4f88,small green triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),67a8b006756e29c20f0a4f88,large pink circles,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),67a8b006756e29c20f0a4f88,two blue stars,"big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),67a8b006756e29c20f0a4f88,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),67a8b006756e29c20f0a4f88,green squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),67a8b006756e29c20f0a4f88,two black squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),67a8b006756e29c20f0a4f88,small black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),67a8b006756e29c20f0a4f88,two black circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),67a8b006756e29c20f0a4f88,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),67a8b006756e29c20f0a4f88,pink stars,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),67a8b006756e29c20f0a4f88,small green stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
Yes (self-identified),67a8b006756e29c20f0a4f88,stars,star,no,type,"two, big, green, star","one, small, pink, circle"
Yes (self-identified),67a8b006756e29c20f0a4f88,large triangles,big,no,non_type,"two, big, green, triangle","one, small, blue, pentagon"
Yes (self-identified),67a8b006756e29c20f0a4f88,small green pentagons,pentagon,yes,type,"two, small, green, pentagon","one, big, black, square"
Yes (self-identified),67a8b006756e29c20f0a4f88,black triangles,black,yes,non_type,"two, big, black, triangle","one, small, blue, star"
Yes (self-identified),67a8b006756e29c20f0a4f88,two green circles,circle,no,type,"two, small, green, circle","one, big, blue, pentagon"
Yes (self-identified),67a8b006756e29c20f0a4f88,two round black,black,no,non_type,"two, small, black, circle","one, big, green, triangle"
Yes (self-identified),67a8b006756e29c20f0a4f88,two large blue triangles,triangle,yes,type,"two, big, blue, triangle","one, small, black, circle"
Yes (self-identified),67a8b006756e29c20f0a4f88,small blue squares,blue,yes,non_type,"two, small, blue, square","one, big, green, triangle"
Yes (self-identified),6776a50747ef21302ada2398,pentagons,pentagon,no,type,"two, big, pink, pentagon","one, small, blue, triangle"
Yes (self-identified),6776a50747ef21302ada2398,big pentagons,big,no,non_type,"two, big, black, pentagon","one, small, pink, square"
Yes (self-identified),6776a50747ef21302ada2398,squares and star,square,yes,type,"two, small, green, square","one, big, pink, star"
Yes (self-identified),6776a50747ef21302ada2398,big circles and star,big,yes,non_type,"two, big, pink, circle","one, small, black, star"
Yes (self-identified),6776a50747ef21302ada2398,triangles,triangle,no,type,"two, small, pink, triangle","one, big, black, square"
Yes (self-identified),6776a50747ef21302ada2398,small triangles,"small, green",no,non_type,"two, small, green, triangle","one, big, pink, star"
Yes (self-identified),6776a50747ef21302ada2398,big circles and triangle,circle,yes,type,"two, big, pink, circle","one, small, blue, triangle"
Yes (self-identified),6776a50747ef21302ada2398,"big blue stars, small pentagon","big, blue",yes,non_type,"two, big, blue, star","one, small, black, pentagon"
Yes (self-identified),6776a50747ef21302ada2398,squares,square,no,type,"two, big, blue, square","one, small, black, star"
Yes (self-identified),6776a50747ef21302ada2398,green squares,"big, green",no,non_type,"two, big, green, square","one, small, black, star"
Yes (self-identified),6776a50747ef21302ada2398,black squares,square,yes,type,"two, small, black, square","one, big, green, pentagon"
Yes (self-identified),6776a50747ef21302ada2398,small black pentagons,"small, black",yes,non_type,"two, small, black, pentagon","one, big, pink, circle"
Yes (self-identified),6776a50747ef21302ada2398,circles,circle,no,type,"two, small, black, circle","one, big, green, square"
Yes (self-identified),6776a50747ef21302ada2398,black stars,black,no,non_type,"two, small, black, star","one, big, blue, circle"
Yes (self-identified),6776a50747ef21302ada2398,STARS,star,yes,type,"two, big, pink, star","one, small, green, triangle"
Yes (self-identified),6776a50747ef21302ada2398,stars,small,yes,non_type,"two, small, green, star","one, big, pink, square"
